X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"400297941",way,18.75,hospital,hospital,Health Center,,,,,,,,,,,,,,,,,,,,,Duranta,,Libas,131956592,2,2023/02/01 10:17:53+00,d581bbd7308847cf9f9c1bd5c4046b2e
120.206335173875,11.9978899402315,"4062783049",node,12.5,clinic,,Saint Agustine Medical Clinic,,,,private,,,,,,,,,,,,,,,,,,,,163591110,3,2025/03/13 22:34:56+00,41f19a852ded44f3ad93ce3bcd6760c8
120.582763092637,15.1663116173605,"9210461736",node,15.625,pharmacy,pharmacy,Watsons,,,,,,,,,,,yes,,,,,,,,,,,,,163595795,2,2025/03/14 04:38:01+00,a6361469d82f4a0d9a3792ac4a8f0095
120.582968197807,15.1661655207882,"12661997523",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,163595795,1,2025/03/14 04:38:01+00,27674ef566c74df9a53891e60f681e2b
121.038761172595,14.4848963331475,"11530483060",node,9.375,dentist,dentist,,,,,,,,,,,,,,,,,,,,,,,,,163599650,2,2025/03/14 08:13:57+00,a7daa7bc3ec8495d8b4a8d5ff9dca4fb
121.074372023504,14.6439592905761,"1688046428",node,25,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-23:00,,,,,,,,,,,,,,"341",Katipunan Avenue,,Quezon City,108380067,7,2021/07/21 17:55:18+00,b307bec302d1475593b10ff76066acc3
121.07439574429,14.6429244608103,"1688046429",node,21.875,pharmacy,pharmacy,TGP,,,,,,,,,,,,,,,,,,,,"333",Katipunan Avenue,,Quezon City,108380067,6,2021/07/21 17:55:18+00,b2eeb9b3f66c442796d830aca8be380f
121.07820037396,14.6074171264057,"1688080397",node,28.125,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 07:00-22:00,,,,,,,,,,,,,,"68",E. Rodriguez Jr. Avenue,"1110",Quezon City,127327254,4,2022/10/10 23:13:11+00,f343bd1eb3df45bcaddcf856fdb57bc4
123.340181248956,8.58243538784922,"12669433837",node,12.5,dentist,dentist,White Stone Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,163675868,1,2025/03/16 06:41:41+00,97efa0d664f846f6beed8479cb43593e
123.339644723334,8.5846801453381,"12549163676",node,25,pharmacy,pharmacy,Rose Pharmacy,,,,,,,,,,,yes,,,,,,,,,,Quezon Avenue,"7100",Dipolog City,163675868,2,2025/03/16 06:41:41+00,d791016bfe0b4adcbeee615c65006ebe
120.93579887984,14.376719323152,"12669784813",node,18.75,pharmacy,,Watsons Pharmacy,,,,,,,,,,,,,,,,,,,,2446 C-1,D. C. Ilano Boulevard,,Imus,163682760,1,2025/03/16 10:50:23+00,027f59911f2f436cbe0e4ca6018b87a1
121.527733994915,13.9642181238839,"1689991543",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,General Luna Street,,,139198975,4,2023/07/30 08:10:11+00,26398890b37643e8bd63db3a56917269
121.213546149625,13.8774461476607,"1343458572",node,18.75,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,J. P. Rizal Street,,,163733028,8,2025/03/17 13:41:45+00,a389bb9d1f43421b99a1e31911dc4483
,,"400934446",way,6.25,clinic,,,,,,,,,,,,,,,,,,,,,,,,,,37537723,1,2016/03/01 08:49:10+00,35a6c6a488a9474a805163ccfe57ef34
121.102411752733,14.6351720385651,"603592504",node,12.5,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,163763374,5,2025/03/18 08:37:23+00,e49ef67a3fa44dc8bb495e553963c953
121.127187149772,13.9468911374626,"12679780157",node,12.5,hospital,hospital,Fernando Air base Hospital,,,,,,,,,,,,,,,,,,,,,,,,163808704,1,2025/03/19 09:42:48+00,a873bbec81a44a40874de2e2ecd12083
121.161731654959,14.1983487355822,"12679857080",node,9.375,hospital,,Pamana Medical Center,,,,,,,,,,,,,,,,,,,,,,,,163810226,1,2025/03/19 10:21:47+00,f4d8ff45e95247a09e38d4c44af6b7e8
121.107880776916,14.316301559249,"12679914409",node,9.375,hospital,,City Medical Hospital,,,,,,,,,,,,,,,,,,,,,,,,163810585,1,2025/03/19 10:31:21+00,f52262bc867740bc8517b076d3e40527
121.065249076271,13.7658042265314,"12679922484",node,9.375,hospital,,Philippine Red Cross,,,,,,,,,,,,,,,,,,,,,,,,163811395,1,2025/03/19 10:51:10+00,8ca83a617c264dcc965312c3b6fd7c7c
121.066779360333,13.7670245478145,"12679930653",node,9.375,hospital,,Batangas Medical Center,,,,,,,,,,,,,,,,,,,,,,,,163811505,1,2025/03/19 10:54:07+00,2dddf3d3a3ee4d64ba09cbf0e96686b8
121.056373981915,13.7561915246959,"5285315427",node,18.75,hospital,hospital,"Louella Grace Lira-Roces, M.D.",,,,,,Mo 14:00-16:00,,,,,,,,,,,,,,,Rizal Avenue,,,163811505,7,2025/03/19 10:54:07+00,67109d34dd744d7489496bedbed22e0e
120.592168677645,16.4430907179602,"4840559521",node,15.625,dentist,,cherry dental,,,,,,,,,,,,,,,,,,,,,La Trinidad Road,"2601",,163826845,2,2025/03/19 17:06:57+00,3a4d7a95d29449ddb2a0dfca8e4e35e1
120.591191934468,16.4465893243449,"5964014140",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,La Trinidad Road,,,163827163,4,2025/03/19 17:13:57+00,68e3f6b86b9b419d844ea017856fc877
120.868503261469,14.2824039693488,"12682535746",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,163841412,1,2025/03/20 00:57:54+00,36e6b43211594436ad7eee35e949bfd9
120.868737451844,14.2823913964941,"12682535745",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,163841412,1,2025/03/20 00:57:54+00,da69d01dcc304ffa9e8885f68be43317
120.87103174638,14.2805853478173,"2367318991",node,28.125,pharmacy,pharmacy,Mercury Drug,,Schadow1 Expeditions,,,,,,,,,yes,,,,,,,,,,"Governor Juanito R. Remulla, Sr. Road","4109",Trece Martires,163841412,6,2025/03/20 00:57:54+00,2a88ac528a7549f0bcc76ff5f859a37c
120.906760530667,14.125207745576,"12682692353",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,163843716,1,2025/03/20 04:04:51+00,8aae2de2ac9147fea817fce55f8627b5
120.850392567101,14.3920348204497,"10167866339",node,28.125,dentist,dentist,Advanced Dentistry,,Schadow1 Expeditions,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,,,,Antero Soriano Highway,"4118",Tanza,163849877,2,2025/03/20 08:14:39+00,42acf9f355714ef0a22a38838a0b07e5
120.851221369687,14.392157028598,"10167837738",node,28.125,pharmacy,pharmacy,Watsons,,Schadow1 Expeditions,,,,Mo-Su 10:00-21:00,,,,,,,,,,,,,,,Antero Soriano Highway,"4118",Tanza,163849877,2,2025/03/20 08:14:39+00,95d28ba06a684f1998a77364b1eb6a86
120.842972152041,14.2246602840152,"12683870952",node,12.5,,rehabilitation,Rightlife Rehabilitation Center,,,psychiatry,,,,,,,,,,,,,,,,,,,,,163849877,1,2025/03/20 08:14:39+00,9267192b1c584e74b4577b6b67796ead
120.853353642035,14.3930661298162,"7424313588",node,21.875,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Antero Soriano Highway,"4108",,163849877,4,2025/03/20 08:14:39+00,455a69d28b624b2f9ea4030d9e5efe0b
120.983043141802,14.5785916775729,"12683935553",node,9.375,,laboratory,Premiere Medical & Cardiovascular Laboratory,,,,,,,,,,,,,,,,,,,,,,,,163851664,1,2025/03/20 09:03:03+00,44769828774b421f99140ed539f6628e
120.982962088798,14.5766116205862,"12683935516",node,9.375,dentist,,Novo Dental,,,,,,,,,,,,,,,,,,,,,,,,163851664,1,2025/03/20 09:03:03+00,6bfd660a7f924a269060dae1dd7b5c4d
120.982068829377,14.5802841514617,"12683935558",node,12.5,clinic,clinic,Healthline Multispecialty Center,,,,,,,,,,,,,,,,,,,,,,,,163851664,1,2025/03/20 09:03:03+00,e50293e60d464f19823d10a31eed53c8
120.982123898481,14.5802218739211,"12683935557",node,12.5,dentist,dentist,Paraoan Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,163851664,1,2025/03/20 09:03:03+00,8be70838f2844b589983868ed1719119
120.983228298043,14.5760178465654,"11868650701",node,9.375,pharmacy,,Mercury Drug,,,,,,,,,,,,,,,,,,,,,,,,163851664,4,2025/03/20 09:03:03+00,22bbb4deb5cf4d42aebd4154263f2a8a
120.982649276171,14.5792889680979,"9800614046",node,15.625,doctors,doctor,JNCE Medical and Diagnostic Clinic,,,,,,,,,,,,,,,,,,,,,Maria Orosa Street,,,163851664,2,2025/03/20 09:03:03+00,9d03e4b70f7843dba89bc7c97d56e100
121.050230633622,14.6021754194371,"4217163490",node,18.75,,pharmacy,Mercury Drug,,,,,,Mo-Su 09:00-20:00,,,,,,,,,,,,,,,,"1504","San Juan, Metro Manila",163853713,6,2025/03/20 09:57:56+00,e049e3e2baaa48b9b9066f3adb7d295f
121.552183755015,15.757256075299,"12685903553",node,12.5,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,,,,,,,,,,,,,,163883737,1,2025/03/20 23:09:53+00,da5e87bafb754cc7b8388c9f5fa5179f
120.877655293906,14.1958951848853,"7413559590",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,164190175,5,2025/03/28 03:45:18+00,6bc121247d004e209fee117d66e7b009
120.878000628317,14.1961950893808,"4485146089",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,San Gregorio Street,,,163890800,6,2025/03/21 06:35:55+00,a73aca2359e644efa46ccdfac5b14bdf
123.912451245719,10.3406647203082,"1693132815",node,28.125,dentist,dentist,Prodent Advanced Oral Health,,,"general;veneers;braces;dental_oral_maxillo_facial_surgery;orthodontics;cosmetic_dentistry;dental_implants;pediatric_dentistry;dentures",,,Mo-Sa 10:00-18:00,,,,,,,,,,,,,,,M. Cuenco Avenue,"6000",Cebu City,132908006,5,2023/02/23 05:27:49+00,ae37dfd09d5745459a42fc4d96467335
122.588236691947,7.78464919655539,"7123664987",node,18.75,doctors,doctor,,Ipil Rural Health Unit,,,government,,,,,,,,,,,,,,,,,,,,163933409,7,2025/03/22 06:36:00+00,1b9569419f184315852b0d51a75c8477
121.086538691237,14.5799167726456,"11533208337",node,12.5,dentist,dentist,"Arts and Smiles;Team Graphite",,,,,,,,,,,,,,,,,,,,,,,,163933622,2,2025/03/22 06:46:14+00,5cf68c14ddce489d9301b24538f6a5e1
123.073699089398,10.2699783706463,"4551979492",node,15.625,pharmacy,pharmacy,V & J Drugstore,,,,,,,,,,,,,,,,,,,,,Gomez,,,163953106,3,2025/03/22 15:43:27+00,5a6c2a72ab1d492a96f6e1c2edac7526
120.983722495054,14.5721522804599,"11626089956",node,12.5,pharmacy,,Helal Pharmacy,,,,,,24/7,,,,,,,,,,,,,,,,,,163970408,2,2025/03/23 03:27:14+00,24517e8d96b94b2a8aeee1880c1596ae
120.987170893838,14.575039427008,"12692300026",node,21.875,dentist,dentist,New Smile Dental Studio,,,,,,09:00-17:00,,,,,,,,,,,,,,"1616",Antonio Vasquez Street,,,163971193,1,2025/03/23 04:35:58+00,7f13bc0aff6a451d883356e7eb6af170
120.994556021087,14.5643202301345,"4338751720",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,06:00-22:00,,,,,,,,,,,,,,,,,,163974628,5,2025/03/23 07:42:06+00,96c001d311e447adbbad2a71f28862de
120.895235329984,14.9569779441917,"12692654530",node,12.5,dentist,dentist,Salas Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,163977072,1,2025/03/23 09:11:18+00,f1932617ab604c2ebf3d6087c2639cd5
,,"401729083",way,9.375,clinic,,,,,,,,,,,,,,,,,,,,,,,,,Santa Josefa,74914369,34,2019/09/25 14:41:34+00,e5084a24c38348caadc996370e06f0f5
121.037424929591,14.6765930571157,"12695403649",node,12.5,dentist,,LGP Dental Clinic,,,,,,,,,,,,,,,,,,,,,Tandang Sora Avenue,,,164008230,1,2025/03/23 22:40:48+00,1ee773da16bc4d07a389d89c7cd7bd6e
121.037676721963,14.6765878603358,"12695403641",node,12.5,dentist,,Excel Smiles,,,,,,,,,,,,,,,,,,,,,Tandang Sora Avenue,,,164008230,1,2025/03/23 22:40:48+00,9d07eee93dcb46e187d13f7b391eca5b
120.860080454608,14.1624203781812,"931621486",node,9.375,pharmacy,pharmacy,,,,,,,,,,,,,,,,,,,,,,,,,164010586,4,2025/03/24 01:07:06+00,cc46fdd92fd54b0b94975004c0c163f9
120.844790773572,14.1895341585669,"931621489",node,12.5,pharmacy,pharmacy,Daine 2 Botikang Barangay,,,,,,,,,,,,,,,,,,,,,,,,164010586,4,2025/03/24 01:07:06+00,d0a463f07a774fcbba10e4b14b0c4b93
120.905771046997,14.1311052526489,"915274597",node,12.5,pharmacy,pharmacy,Perea's Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,164012134,4,2025/03/24 03:04:56+00,8c446651c8064d349395e65cb2776213
120.879960652555,14.1975453301631,"931547227",node,12.5,doctors,doctor,CvSU Infirmary,,,,,,,,,,,,,,,,,,,,,,,,164012957,6,2025/03/24 04:07:30+00,ff3870c4f8a845ac8da07e54ba4df204
,,"401890728",way,31.25,hospital,hospital,Cebu South Medical Center,,,,government,,,,,,,,,yes,,,,,,,,Prisco Deiparine Road,"6045",Talisay City,151834319,6,2024/05/26 03:36:41+00,482dc72730e94b2d8b19bd996ab8ea73
120.939691351855,14.4014623660441,"12696629900",node,18.75,clinic,clinic,The Medical City Clinic,,,,,,,,,,,,,,,,,,,,,Aguinaldo Highway,,Imus,164032764,1,2025/03/24 13:26:40+00,eb7abc2485484a54af8d225d2e3868e9
121.076121242877,14.5611276470348,"12697593243",node,9.375,doctors,,Pasig Doctors Polyclinic,,,,,,,,,,,,,,,,,,,,,,,,164054529,1,2025/03/24 22:49:39+00,8bbd1f04e923482da19562863367f103
120.993942381955,14.6149221986882,"12700639011",node,12.5,dentist,,,"Edgar Magbanua, D. M. D.",,,,,,,,,,,,,,,,,,,,Piy Margal Street,,,164099399,1,2025/03/25 22:22:36+00,a3cdfdd332bc4b78ba4f7aafdf22f4bd
120.90855911945,14.2914709254687,"2367307295",node,31.25,pharmacy,pharmacy,Southstar Drug,,Schadow1 Expeditions,,,,,,,,,yes,yes,,,,,,,,,Governor's Drive,"4107",General Trias,164102706,5,2025/03/26 01:58:03+00,d79ca8fd832c49ebb2d817ccfd53247f
120.968460222841,14.2126943628637,"3447907114",node,15.625,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,,,,164102706,2,2025/03/26 01:58:03+00,0a31ac8b36564fe9aed5523394cdc99d
120.967897042767,14.2133418648839,"3447908330",node,12.5,pharmacy,pharmacy,South Drug,,,,,,,,,,,,,,,,,,,,,,,,164102706,2,2025/03/26 01:58:03+00,2620aa14b11d41fc874730146ae5a2eb
120.957527455075,14.3006332676467,"7409673788",node,21.875,pharmacy,pharmacy,Watsons,,,,,,10:00-21:00,,,,,yes,yes,,,,,,,,,,,,164102706,7,2025/03/26 01:58:03+00,d540bc9a97994a8a8756033c60828528
120.968251094357,14.2129985421299,"3447908331",node,12.5,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,,,,164102706,3,2025/03/26 01:58:03+00,e8e4067d09f9457ebdef4bb5635765ce
120.956243850423,14.3023444331796,"6936370479",node,18.75,clinic,clinic,Wellpoint Medical Clinic and Diagnostic Center,,,,,,08:00-21:00,,,,,,yes,,,,,,,,,,,,164102706,2,2025/03/26 01:58:03+00,e4d56042d6f845ffb31d56c4d084128e
119.970673188467,16.1307072449672,"1698460654",node,9.375,hospital,,Alaminos Doctors Hospital,,,,,,,,,,,,,,,,,,,,,,,,57478598,3,2018/03/24 09:30:11+00,7f77c60f518b4a299f89dc85a6378a21
121.053744243613,14.7565402363179,"12703737863",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,Zapote Road,,,164142383,1,2025/03/26 23:39:57+00,a5f1aa2df1d548369870760da94c64e5
121.053421288884,14.7567337744622,"5153829844",node,12.5,,laboratory,High Contrast Laboratory,,,,,,,,,,,,,,,,,,,,,Camarin Road,,,164142383,2,2025/03/26 23:39:57+00,03ab0ced1b1046fda99ef96b4f9914ec
120.878698421756,14.195860064711,"6282213442",node,12.5,dentist,dentist,Basa Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,164145461,4,2025/03/27 03:25:03+00,04927b36c0744480964ada1ec57b90bf
120.876816265398,14.1967081456741,"12686495057",node,12.5,pharmacy,pharmacy,Farmacia Nonato,,,,,,,,,,,,,,,,,,,,,,,,164190175,3,2025/03/28 03:45:18+00,c1de91276b694538968c73ba9a0a902b
120.876781731957,14.1969869277737,"7357770986",node,25,hospital,hospital,M. V. Santiago Medical & Diagnostic Center,,,,private,,24/7,,,,,,,yes,,,,,,,,A. Luna Street,,,164145461,4,2025/03/27 03:25:03+00,21bbb557aec541d08b361be9ac263aec
120.877289926747,14.196723736014,"12686495061",node,12.5,clinic,clinic,Magante Diagnostic Clinic,,,,,,,,,,,,,,,,,,,,,,,,164190175,3,2025/03/28 03:45:18+00,5b9e3531c0424b4cb1fede389e8a4fbe
120.877291686946,14.1961015473414,"12682692327",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,164146581,3,2025/03/27 04:34:46+00,01dd55476eb14c57b9fc585d9faed8a9
120.982658999179,14.5358026486054,"12144006882",node,12.5,pharmacy,pharmacy,Watsons,,,,,,,,,,,,,,,,,,,,,,,,164200487,2,2025/03/28 10:20:52+00,b4e3067ddfa1451bbbc679f044435568
120.980669135366,14.5311989721064,"12550853988",node,9.375,,optometrist,Larrazabal Eye,,,,,,,,,,,,,,,,,,,,,,,,164200487,2,2025/03/28 10:20:52+00,132a290504c5441cb8d89e0a7fe68190
120.981047578294,14.5356626708224,"12183459640",node,12.5,dentist,dentist,Little Ones Dental Clinic,,,,,,,,,,,,,,,,,,,,,,,,164200487,2,2025/03/28 10:20:52+00,24c46229b6904f63a21c437cb9a864d7
120.577700926034,15.6685446943195,"8170554424",node,28.125,pharmacy,pharmacy,TGP,,,,,,Mo-Su 08:00-22:00,,,,,yes,,,,,,,,,,Marcelo H. del Pilar Street,"2307",Paniqui,164255200,3,2025/03/29 15:57:52+00,ec76d9f94cb2431ebb70f13c381601df
120.577640157236,15.6685311994554,"8170554425",node,28.125,pharmacy,pharmacy,Mercury Drug,,,,,,Mo-Su 08:00-22:00,,,,,yes,,,,,,,,,,Marcelo H. del Pilar Street,"2307",Paniqui,164255200,3,2025/03/29 15:57:52+00,7a340855930c4b458aafce6d7c3c14f2
120.683020880514,15.5764933763825,"8921586610",node,21.875,clinic,clinic,JC Gerardo Childrens's Clinic,,,,,,,,,,,,,,,,,,,,,San Nicolas Street,"2313","Victoria, Tarlac",164260554,2,2025/03/29 18:09:07+00,ef240e21d2594f38bee644ef89a32e26
120.728724632491,15.4423415190046,"4432888689",node,15.625,pharmacy,,AR-BY II Drugmart,,,,,,,,,,,,,,,,,,,,,Aquino Street,"2314",,164261866,2,2025/03/29 18:52:31+00,a99ce1744c024bdeb3132259298d3d67
121.326912228238,14.0703038490375,"10753592979",node,34.375,clinic,clinic,Ojeda Skin Clinic,"Raul O. Ojeda, Jr.",,dermatology,,,"Mo-Sa 10:00-15:00; Th off",,,,,,limited,,,,,,,,,T. Azucena Street,"4000",San Pablo,164270803,2,2025/03/30 01:41:43+00,d9cd189695404f7f9fc837eb3158c5c4
121.06660132871,14.5449880410171,"12711033089",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,B. Morcilla Street,,,164271908,1,2025/03/30 03:15:20+00,1cf40b631ead4665a6311d092aeabf45
121.008886560942,14.5508278805961,"1700642531",node,15.625,doctors,,Dr. Benjamin R. Cruz Clinic,,,,,,,,,,,,,,,,,,,,,A. Arnaiz Avenue,,Makati,150519168,5,2024/04/26 03:26:57+00,be65a7a5e0ea48d0b42b5fc450a8613e
120.563770622055,15.2437967801436,"8153477732",node,25,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,Delfin Drive,"2010",Mabalacat City,164313256,2,2025/03/31 06:03:24+00,2aded9d8b4df41b8b9a354a8476b4b24
121.03747354463,14.6765887823451,"12695403648",node,18.75,doctors,,ABC Animal Bite Center,,,animal_bite,,,24/7,,,,,,,,,,,,,,,Tandang Sora Avenue,,,164314827,2,2025/03/31 07:31:20+00,2ea7d7eaea4a432dbd5b4f88357de395
121.025094479471,14.6599033467928,"255063024",node,18.75,hospital,,J. P. Sioson General Hospital And Colleges,,jklinc,,,,,,,,,,,,,,,,,,,,"1100",Quezon City,164322508,6,2025/03/31 10:08:38+00,a299a8a31226400f96eba6e27df386f8
121.022218732311,14.6445714209649,"255051892",node,18.75,pharmacy,,Sgm Drugstore,,jklinc,,,,,,,,,,,,,,,,,,,,"1100",Quezon City,164322508,7,2025/03/31 10:08:38+00,1589b50adb02418d99f07637b7ce9d4f
121.023561764657,14.6595214672842,"255070464",node,25,hospital,hospital,Dr. Montano G. Ramos General Hospital,,"jklinc;streetlevel imagery",,,,,,,,,,,yes,,,,,,,,,"1100",Quezon City,164322508,7,2025/03/31 10:08:38+00,d67982879cde4b26b92c25dc12535cfd
120.610626466623,15.5760842556886,"10801596105",node,15.625,doctors,doctor,Rural Health Unit 3,,,,,,,,,,,,,,,,,,,,,,"2302",,164337797,2,2025/03/31 15:56:59+00,32fd209f83ed40909c4c73f40983e1ad
120.590659432159,15.4890638398554,"9135735266",node,12.5,,laboratory,St. Jude Diagnostic Clinic,,,,,,,,,,,,,,,,,,,,,Juan Luna Street,,,164340382,3,2025/03/31 17:00:19+00,46a37e93c91e46cbaf5e6d1cc5a30e4f
120.589495521085,15.4887907574499,"8940737839",node,21.875,dentist,dentist,Lotlot Dental Clinic,,,dentistry,,,,,,,,,,,,,,,,,,F. Tañedo Street,,Tarlac City,164340382,4,2025/03/31 17:00:19+00,dd075d486d174e0c96708aed1f5f77ef
120.588570326612,15.4894322244998,"8915477865",node,15.625,clinic,clinic,Dizon Clinic Centre 2,,,,,,,,,,,,,,,,,,,,,,,Tarlac City,164340382,3,2025/03/31 17:00:19+00,b7a7a0ee34e24c75aef6d545ce2fa1b5
120.595416078391,15.3449262859507,"9351552169",node,15.625,,laboratory,Qualistat Medical & Diagnostic Center,,extrapolated from https://osm.org/note/2059864,,,,,,,,,,,,,,,,,,,Concepcion-Capas Road,,,164346311,2,2025/03/31 19:42:06+00,f7965d68b7c64fe9b44316fb614aadf3
120.590444352524,15.3311288351368,"8865289585",node,25,dentist,dentist,"Carl Anne A. Briones-Cabezon, DMD Dental Clinic",,,"dentist;orthodontics",,,Mo-Sa 08:30-17:00,,,,,,,,,,,,,,,MacArthur Highway,,Tarlac,164346831,3,2025/03/31 19:57:23+00,63c7069ef1e54d5dbbbcd38a41b9dda7
125.810395253236,7.44624066857983,"8329346404",node,18.75,pharmacy,,Perpetual Pharmacy,,,,,,,,,,,,,,,,,,,,,Lapu-Lapu Extension,"8100",Tagum City,164352649,5,2025/03/31 23:59:59+00,489fee705e6c488bbefa14f110ebd15d
123.945951365771,10.2713650727073,"10213231832",node,12.5,doctors,,,"Adrian Godornes, M. D.",,,,,,,,,,,,,,,,,,,,Manuel L. Quezon National Highway,,,164364453,2,2025/04/01 09:03:42+00,64203385927141c69e81ea890d8d81a0
118.746286263301,9.74510317482569,"12069235960",node,18.75,clinic,clinic,Posas Medical Clinic and Laboratory,,,internal,,,,,,,,,,,,,,,,,,National Highway,,,164398604,2,2025/04/02 01:49:27+00,353d8d406a3241958928afcbc924d5ab
120.922069825356,14.0993546872466,"12720811580",node,12.5,dentist,dentist,Serene Smiles,,,,,,,,,,,,,,,,,,,,,,,,164399495,1,2025/04/02 03:00:34+00,fa30ce7029664b5fb49cb9cb5931085c
121.003288874546,14.4386558879102,"1703097477",node,15.625,pharmacy,,Generika,,,,,,,,,,,,,,,,,,,,,Alabang-Zapote Road,,Las Piñas,115222779,3,2021/12/21 19:21:44+00,8c63f33b199c4a13adfb5a0198b39bc5
122.687150022555,11.3966786567339,"12724352701",node,9.375,hospital,,Dao District Hospital Old Building,,,,,,,,,,,,,,,,,,,,,,,,164440286,1,2025/04/02 21:22:03+00,b628cea42ec74011aee1d2a3611de485
122.814240377966,9.99533919437678,"4579207690",node,15.625,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,,,,164445448,3,2025/04/03 03:41:01+00,af3ace0eb1714a269e06ea3f4fc76e3a
122.815130116988,9.99621929420999,"6440009885",node,18.75,pharmacy,pharmacy,Mercury Drug,,,,,,,,,,,yes,,,,,,,,,,Guanzon Street,,,164445532,3,2025/04/03 03:46:30+00,2910c25051aa4c25a72a9342b0001d4a
122.814752428431,9.99611317931584,"4579208790",node,18.75,pharmacy,pharmacy,TGP,,,,,,,,,,,yes,,,,,,,,,,Guanzon Street,,,164445532,3,2025/04/03 03:46:30+00,5da76166c6934afd8763eae03bc57e99
120.868255827687,14.2818071778429,"12682535766",node,15.625,pharmacy,pharmacy,Southstar Drug,,,,,,,,,,,yes,,,,,,,,,,,,,164451072,3,2025/04/03 07:41:50+00,62df3b5c36c84f84bbac9be30b1b3193
120.868680119626,14.2809370524744,"12682535768",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,yes,,,,,,,,,,,,,164451072,2,2025/04/03 07:41:50+00,991ffec38ae148fda411a175770120b0
120.868621697761,14.2812089614134,"12725016928",node,12.5,pharmacy,pharmacy,Quali-Meds Pharmacy,,,,,,,,,,,,,,,,,,,,,,,,164451072,1,2025/04/03 07:41:50+00,42b918d5731a401c89e5088d7a92928f
120.669021174376,16.0026095524325,"3959677404",node,18.75,pharmacy,pharmacy,TGP,The Generics Pharmacy,,,,,,,,,,,,,,,,,,,,J. Millan Street,,,164476139,3,2025/04/03 17:25:21+00,00f353d4170348748cd7ba6bf3ec911f
120.669239439135,16.0026863306655,"4011240954",node,15.625,pharmacy,pharmacy,Generika,,,,,,,,,,,,,,,,,,,,,J. Millan Street,,,164476139,3,2025/04/03 17:25:21+00,e1ac3fc9b170408f88341dcf2fe53116
120.669079847698,16.0026507913961,"11068124913",node,12.5,pharmacy,,A-lexsar,,,,,,,,,,,,,,,,,,,,,J. Millan Street,,,164476139,2,2025/04/03 17:25:21+00,07720f0f8a964165a755dc4ae8d7b260
123.915659083883,10.3600437642644,"3528543649",node,18.75,pharmacy,pharmacy,ThreeSixty,,,,,,,,,,,yes,,,,,,,,,,Governor M. Cuenco Avenue,,,164490318,3,2025/04/04 05:07:51+00,6afbc31c83ad42e29bda94fe512e0340
121.180937277338,14.5974107265781,"12728122358",node,12.5,pharmacy,,Okidok Pharmacy,,,,,,,,,,,,,,,,,,,,,Bayugo-Buliran Road,,,164491126,1,2025/04/04 05:45:55+00,61ff36bb14414bf995c25309a9f41024
